a_id,n_days,avg_bot_prob,tf_distance,num_windows,O_meanvec,O_dailymean
1292805034,391,0.8652187585830688,1.9591094851493835,641,1.163629561151542,2.922581970104495
2142890311,585,0.8471740484237671,1.959006428718567,561,2.631259042553205,2.6662781975178365
675140058,210,0.999998927116394,1.9586546421051023,155,3.3126027500129824,3.3127975030212435
2008657707,212,0.8851414918899536,1.9583250284194944,582,3.6537032402135057,4.571157893464794
447171,262,0.9967775344848632,1.95828115940094,946,1.3082443958354233,1.8133104757202376
46033,954,0.8554120659828186,1.9578415155410769,1173,1.7018669873715315,2.291432688547129
664868651,827,0.8149320483207703,1.9578408002853396,770,2.0585358626031236,2.079078377496565
666009161,672,0.7823759913444519,1.95755672454834,758,0.6175767124352348,1.63593543574967
49939,971,0.8689664006233215,1.9573948979377749,1167,1.5045080292243262,2.0336521596936477
85807,757,0.8646008968353271,1.9573782682418823,1146,1.0520097619116064,1.92979216319478
2142869398,587,0.833854615688324,1.9569741487503047,561,2.5516495739898932,2.584944021015995
16779883,279,0.8800925016403198,1.9568500518798828,904,0.5842611943945958,1.5778250188706853
42284,931,0.906994879245758,1.9566969275474548,1186,0.7899587447922216,1.4361109144469983
111771,856,0.8545401096343994,1.9560771584510803,1138,1.330552493824979,1.9667500137021645
41606,894,0.8558744192123413,1.955940067768097,1178,1.4487525855419197,2.0399775619022638
136689,705,0.8613824248313904,1.9558770060539248,1117,1.0829425297512396,1.9045468957449025
149107,743,0.8550193905830383,1.9553325176239011,1122,1.243089423967681,1.9733799040373032
99955,791,0.861409604549408,1.9546744227409365,1142,1.1707388099596274,1.8938775369379388
127104,723,0.8340194225311279,1.954534351825714,1134,1.2210283233851862,1.9832471461392553
100575,880,0.8106253147125244,1.9539682865142824,1142,1.0048481791215782,1.4483345380261596
62983,748,0.836490273475647,1.9538943767547607,1160,1.438580306647748,2.0793120514563643
568228234,529,0.888205349445343,1.953609824180603,792,1.94361139024727,3.0813114782626534
47960,739,0.8233550786972046,1.953296780586243,1177,1.1163272393263852,1.8469179444962065
1769772275,125,0.9237899780273438,1.953276813030243,562,0.32879691252751575,2.2798738411807116
131400,968,0.8000866174697876,1.953063428401947,1133,0.884438607975364,1.83415203066109
66286,857,0.881292998790741,1.9530120491981504,1080,1.8674721811112722,2.224087234850761
2062799329,51,0.9346582293510436,1.95284503698349,570,1.536781130999819,2.942575117972287
78499,862,0.8528014421463013,1.952784538269043,1078,1.636346215206314,2.0497300276679224
58238,959,0.7879518866539001,1.9527390003204343,1116,1.437166536822914,1.929900268476274
88046,720,0.8674879670143127,1.9525583982467647,1082,1.605095873545983,2.147652701302226
1802894724,341,0.7394476532936096,1.9524544477462769,404,1.368859922326754,2.0244523236078176
345184,206,0.8539968729019165,1.952370405197144,514,0.512229162649958,1.9047371898516816
50190,844,0.8148043155670166,1.9523361325263977,1172,1.3971293649842627,2.0448380861441926
78985,876,0.7990044355392456,1.9523265361785889,1157,1.2160016900823136,1.9788399985892604
466980,979,0.7212513089179993,1.952136516571045,927,2.5744373995556313,2.6001415939643002
593279071,618,0.8343604207038879,1.9518088102340696,786,1.8087175529190456,3.2282212667681147
53732,755,0.8246492147445679,1.951508641242981,1165,1.6280271403350215,2.243004118299541
56130,907,0.816275417804718,1.9513007402420044,1159,1.4422103451241959,2.202113362365334
89289,788,0.8470144867897034,1.9512686729431152,1128,1.4323913241275608,2.279656064553761
67525,822,0.8614296317100525,1.9511653184890747,1089,1.3336456361972273,1.7329406476126588
43185,865,0.8300684094429016,1.9510964155197144,1179,1.6801813163798764,2.2383321883143954
459931188,306,0.8978599905967712,1.9510862231254575,811,1.2394578815719637,1.7924374653864532
90724,760,0.8463824391365051,1.951041579246521,1145,1.2864378656103126,1.9363301508678845
81168,679,0.836041271686554,1.950996160507202,1156,1.2544123410337764,2.0163135916556154
81172,783,0.8081635236740112,1.949972152709961,1157,1.0770649039112392,1.887556391575441
60582,690,0.8312897086143494,1.9495712518692017,1157,1.2653216632601123,2.0674823502536888
57444,868,0.8281043171882629,1.9492670893669128,1162,1.0741473426051817,1.628493886226316
1184775,900,0.7656134366989136,1.9491218328475952,917,0.08003571664115759,1.927111827716488
106095,893,0.6969430446624756,1.9490619897842407,1141,0.8243977908324818,1.3726365578229134
116373,896,0.7776501178741455,1.9488693475723269,1138,1.1453527170426532,1.5798584788222279
1130915637,730,0.784995436668396,1.9486230611801147,674,1.756581093032901,1.9481230953343172
83170,804,0.8371126055717468,1.9484995007514956,1149,1.5416821653468857,2.165357012131745
551495238,642,0.7854335904121399,1.947530031204224,796,1.7996846474809574,3.071847178199315
94130,909,0.7865850329399109,1.947417497634888,1140,1.212726195038015,1.8222374963924581
314583,860,0.7597368955612183,1.9473914504051208,1007,4.633988789646988,6.232913682669061
597667031,514,0.8166652321815491,1.947198748588562,785,1.922985336180754,3.1628790281013344
107790,739,0.8456633687019348,1.947193205356598,1140,1.416073504163815,2.0459172487996806
79283,701,0.8505167961120605,1.9469444751739504,1148,1.6647445043439955,2.128141318136092
196027,226,0.8738102912902832,1.9467006921768188,1095,0.9984157665709676,2.119691296799252
49631,737,0.7859313488006592,1.9459569454193115,1173,1.1084201139261745,2.2223872722380893
79690,783,0.7762092351913452,1.9458106756210327,1157,1.4221153274951457,2.052207593835915
91432,692,0.8102168440818787,1.94548898935318,1056,1.3771059563361119,2.3373567765086865
47458,910,0.7954574823379517,1.9451544880867004,1173,1.580977953952487,2.1866670827681327
137252,815,0.7804345488548279,1.944771647453308,1126,1.633267325743691,2.227748070802879
