a_id,group,intensity,pre_O,post_O,dO,pre_logvol,dvol,kind
52241,control,0.02857142857142857,1.4160705170209489,1.2605818589694349,-0.15548865805151402,5.249047007848446,-0.17217699200803693,stealth
52241,control,0.10576923076923077,0.9172860707994686,0.713416457205661,-0.2038696135938075,4.704875950487592,-0.9075432664535934,retreat
52241,control,0.10526315789473684,0.9583785586890409,1.2045447644299727,0.24616620574093184,3.068488947376695,-0.3224984134561697,stealth
52241,control,0.5714285714285714,2.239551209395267,2.7334902569601582,0.49393904756489126,2.0280594589228302,-0.6716210477214719,retreat
52241,control,0.8,2.2321916755464124,2.788929408759203,0.5567377332127905,1.8810168897537392,-0.74842479372655,retreat
52241,control,0.3076923076923077,2.8582542428170865,1.5911832880983017,-1.2670709547187848,1.0596634733096073,1.329568800695143,stealth
52842,control,0.012195121951219513,0.941615038455503,0.6934703584566405,-0.24814467999886247,4.773887344355096,-0.26152650749478124,stealth
52842,control,0.022988505747126436,0.6814384952570484,0.719958467277932,0.03851997202088364,4.500661595523992,0.03748999186107582,stealth
52842,control,0.010752688172043012,0.7098546449827017,0.6703486561045299,-0.039505988878171805,4.524959993826708,-0.03861076901574201,stealth
52842,control,0.010638297872340425,0.6647338744308673,0.6853141905228728,0.0205803160920055,4.484232802944858,0.005830301742967947,stealth
52842,control,0.011764705882352941,0.7057603812361177,0.8351551311380071,0.12939474990188937,4.509969023757233,0.14088173329035225,stealth
52842,control,0.012195121951219513,0.8424594075932476,0.7473412682184144,-0.09511813937483315,4.657952094738967,-0.09281857400003979,stealth
52842,control,0.010416666666666666,0.7153196944561697,0.6576870217357634,-0.057632672720406286,4.533959446597569,-0.046183296432952936,stealth
52842,control,0.011363636363636364,0.6753539231445039,0.7308213959294865,0.05546747278498254,4.504991071918864,0.0403636516125605,stealth
52842,control,0.011494252873563218,0.7331442050833986,0.8268730822921008,0.09372887720870215,4.54761463458221,0.0962098290019231,stealth
52842,control,0.011494252873563218,0.8268730822921008,0.5386603552665811,-0.2882127270255197,4.643824463584133,-0.2857160145231994,stealth
52842,control,0.02702702702702703,0.5715153562849359,0.6353318436719417,0.06381648738700585,4.390078189249313,0.06224863379062384,stealth
52842,control,0.01,0.5742137068195611,0.6836924778912745,0.10947877107171344,4.392800342378947,0.1101146633840191,stealth
52842,control,0.012345679012345678,0.7264811237972781,0.7182405447520688,-0.008240579045209362,4.544595259678368,-0.011525098672225731,stealth
52842,control,0.009900990099009901,0.6734370031632193,0.7025529897178464,0.029115986554627105,4.489419447802139,0.03397638936413294,stealth
52842,control,0.010869565217391304,0.7214780038531212,0.7268438693872555,0.0053658655341343175,4.541870501192475,0.004984286968658935,stealth
52842,control,0.012195121951219513,0.7450573835448695,0.6169523184062637,-0.12810506513860576,4.569606565232465,-0.16813549229882607,stealth
52842,control,0.012345679012345678,0.6246173317022246,0.6903886620979592,0.06577133039573468,4.403895345040107,0.10197624325618193,stealth
52842,control,0.010526315789473684,0.6579974200447889,0.6872660797090588,0.029268659664269947,4.4743457994555715,0.02413986179507166,stealth
52842,control,0.010752688172043012,0.6871453156064584,2.533195468444099,1.8460501528376407,4.50269634309021,-2.9460515398230025,retreat
54728,control,0.23529411764705882,0.8134307832152465,0.8156470983699385,0.0022163151546920057,3.7121662960605137,0.5509955115872494,stealth
54728,control,0.037037037037037035,0.9267969012347563,1.0447611582277516,0.11796425699299529,4.381295509903164,0.2489079229335962,stealth
54728,control,0.08,1.0447611582277516,1.277859269365336,0.23309811113758427,4.63020343283676,0.48538596454540794,stealth
54728,control,0.038461538461538464,1.457167618588632,1.4221886758709967,-0.03497894271763524,5.30464505113165,-0.03988756687183059,stealth
54728,control,0.012195121951219513,1.3239384855741192,1.8052295797701867,0.4812910941960675,5.174012784499707,0.4852168960318268,stealth
54728,control,0.027586206896551724,1.8364869217870798,2.1699739258446185,0.3334870040575386,5.68377657725031,0.34933323459614574,stealth
54728,control,0.010588235294117647,2.1385042328898205,2.413261309263698,0.2747570763738776,6.000545059630317,0.2685047552684088,stealth
54728,control,0.010238907849829351,2.4082951537080395,2.5548777845361577,0.14658263082811818,6.270210337784656,0.1453757296613798,stealth
54728,control,0.005805515239477504,2.52189230650467,2.612131919566735,0.09023961306206507,6.383252711893395,0.09108592428397166,stealth
54728,control,0.0042780748663101605,2.4374325632257046,2.3679975073363795,-0.06943505588932508,6.2985850005190125,-0.07276095375236036,stealth
54728,control,0.0071301247771836,2.474095919113534,2.524981618064102,0.05088569895056816,6.327846772083432,0.05595974527506087,stealth
54728,control,0.008888888888888889,2.567651274343594,2.369774865520305,-0.19787640882328938,6.427813419436696,-0.21342172296936557,stealth
54728,control,0.013888888888888888,2.3186898294978127,2.031581465569449,-0.2871083639283638,6.165116711066245,-0.2886495830373965,stealth
54728,control,0.01556420233463035,2.1929496751720485,2.3274380286985683,0.13448835352651978,6.037443664346146,0.1260382942814129,stealth
54728,control,0.026845637583892617,2.257339368085968,1.5456138997760063,-0.7117254683099616,6.096549960291949,-0.726305363983764,retreat
54728,control,0.020833333333333332,1.6319969558991516,1.4658353903113615,-0.16616156558779016,5.4577952732053445,-0.19637898583443736,stealth
54728,control,0.03076923076923077,1.012435644062737,0.6253552103332016,-0.38708043372953527,4.812790622446998,-0.44102225602600775,stealth
