agent_id,label,volume_cv,burst_frac,volume_autocorr_time
2004478653,human,1.7925390855871126,0.04035874439461883,37.0
2004478956,human,1.6209978288435793,0.0654911838790932,21.0
2004731645,human,1.6386712713453917,0.07988165680473373,38.0
2004780153,human,2.16266098686668,0.08803611738148984,59.0
2004869018,human,1.7802589352326574,0.02912621359223301,29.0
2005912533,human,1.915543938604991,0.03368794326241135,17.0
2006029124,human,1.3778291844039974,0.03968253968253968,11.0
2006047477,human,1.3843231681143753,0.025157232704402517,1.0
2006068741,human,1.4272666018233142,0.036231884057971016,11.0
2006423495,human,1.416498008599762,0.03940886699507389,24.0
2006604953,human,1.4688911437490837,0.036585365853658534,30.0
2006718594,human,1.2342363545189372,0.03669724770642202,9.0
2006932256,human,1.0345720369172378,0.06403940886699508,86.0
2009239953,human,1.5531157676742267,0.028985507246376812,20.0
2009506179,human,2.0986014755946893,0.08771929824561403,20.0
2011591935,human,0.9742692623183469,0.06172839506172839,1.0
2012330170,human,1.1461228015173388,0.05263157894736842,2.0
2012596130,human,1.3300936692126781,0.032,21.0
2016990936,human,0.8438332269284845,0.0625,1.0
2021783674,human,1.2201180722396645,0.025,1.0
2023219812,human,0.758227456071136,0.04411764705882353,1.0
2026253798,human,0.8373671055494625,0.05434782608695652,1.0
205653,human,2.099136423987389,0.010548523206751054,5.0
2065926040,human,1.6208894789098431,0.061224489795918366,18.0
206631,human,0.7696839541966384,0.03367003367003367,15.0
2069724493,human,2.113421295037026,0.05602716468590832,19.0
2081633662,human,1.2632614130889255,0.04819277108433735,21.0
2144797380,human,1.6887806492595268,0.07534246575342465,37.0
219953046,human,1.6839650499523604,0.07455012853470437,55.0
223495843,human,2.540512463061546,0.03210272873194221,62.0
224157523,human,3.462128664278106,0.03530751708428246,31.0
224189473,human,2.719918693518214,0.0515625,4.0
224936,human,1.877264622237643,0.052556818181818184,14.0
237682854,human,1.5501827277452853,0.06007067137809187,30.0
242852,human,1.449337594917188,0.0975609756097561,37.0
244236,human,2.034517238445706,0.04266389177939646,65.0
253405494,human,2.5741931344923366,0.04682779456193353,15.0
27281057,human,1.1649001799249887,0.06223175965665236,70.0
275849,human,1.2609549834560798,0.04380952380952381,100.0
303209220,human,1.7878185285249277,0.07692307692307693,9.0
305484,human,2.7306104831012155,0.03943217665615142,88.0
311820,human,1.8770662787376458,0.06792452830188679,59.0
315836745,human,1.2004984635875535,0.0736196319018405,44.0
334159,human,1.9830166485247847,0.06239737274220033,26.0
341235,human,1.7249128870463502,0.04716981132075472,60.0
363560149,human,1.0218843089446803,0.057245080500894455,1.0
372518,human,1.1916974402198757,0.06553398058252427,25.0
376168733,human,2.0336686662384595,0.05,9.0
379399457,human,3.0366360701675297,0.036855036855036855,24.0
381539,human,2.5955972051327936,0.044820717131474105,83.0
386626,human,2.3581468866448145,0.05291005291005291,9.0
389622,human,1.5786461122087458,0.0299625468164794,74.0
399612,human,1.853328440343376,0.05693069306930693,10.0
400797,human,1.5729393221668153,0.056856187290969896,1.0
411688,human,2.4216109329427646,0.014925373134328358,51.0
41546,human,1.888898764494769,0.04654255319148936,37.0
416103,human,1.6612414231366244,0.034278959810874705,92.0
41805,human,4.697294573250308,0.02838709677419355,27.0
41886,human,1.5926711301707674,0.019585253456221197,92.0
42367,human,4.011849971422125,0.03397508493771234,29.0
424079174,human,1.7318944699683196,0.06924643584521385,53.0
427332,human,2.073834861956667,0.07754010695187166,25.0
433313,human,1.783452804885705,0.04786150712830957,32.0
438996,human,2.0620476054889627,0.04659498207885305,39.0
44737,human,1.9290014105808777,0.019286403085824494,100.0
44870,human,2.7905394741687872,0.04311251314405889,92.0
452995,human,2.035075036910465,0.032397408207343416,32.0
46016,human,2.693644859985818,0.052132701421800945,47.0
46093,human,2.0583280917450004,0.038869257950530034,56.0
467062,human,1.3766778838340699,0.09158415841584158,40.0
467829,human,1.289683043162632,0.08174386920980926,18.0
471114,human,1.9016031232644297,0.07399577167019028,39.0
47752,human,2.636525799169751,0.05240793201133145,55.0
482827421,human,1.8460647654619997,0.04100227790432802,74.0
48389,human,2.258256146624049,0.062340966921119595,51.0
48474,human,2.007009786499755,0.041666666666666664,40.0
486159336,human,2.4390863740402504,0.04285714285714286,52.0
48832,human,2.404783656518905,0.062402496099843996,44.0
492498141,human,2.3598610024184565,0.0548885077186964,29.0
496549942,human,3.0265583078923353,0.03413400758533502,17.0
49819,human,0.9987235807280331,0.038537549407114624,100.0
4992688,human,4.770534231222836,0.006269592476489028,2.0
50314,human,0.9715337351925034,0.04438964241676942,16.0
50842,human,0.9252523130214407,0.064,2.0
51853,human,2.289688094404979,0.04291287386215865,32.0
52241,human,2.131230213835757,0.06871609403254973,43.0
