log_hits,p200,evasion_index,ip_ent,url_ent,robots,html,php,activity_rate,husource,agent_id,label,component,strategy
4.312676556539088,0.5822126906666665,0.05240769351111111,0.03584628026666667,0.40380347066666666,0.0,0.0020105853333333332,0.0003333333333333334,0.8823529411764706,0.0007017546666666667,234720364,bot,0,visible
10.207483585165198,0.8567037484276728,0.016684267674507338,0.016831035007044023,0.37379942452830184,1.1695933018867924e-05,0.3363314232704402,0.08113647987421384,0.3859223300970874,0.0007548682666666666,234895797,bot,2,evasive
5.906785659706145,0.9433094501347709,0.03817472422192274,0.0724071495283019,0.43500160646900266,0.23565857115902963,0.4381921072776279,0.052319264959568734,0.6062091503267973,0.0,242555,bot,2,evasive
5.226814079160426,0.5783688553294574,0.055695937550064606,0.03723694710949613,0.22620879643410854,0.29937731957364344,0.004819234520348837,0.021604891623062013,0.7926267281105991,0.0015822452519379845,242931,bot,2,evasive
9.507839752312885,0.004183685126393442,0.06945812614016393,0.03883876094377049,0.1475215549180328,0.007315530950819674,0.2283084598852459,0.25615994227868855,0.6601731601731602,0.0,256289,bot,2,evasive
4.853930334463901,0.6242767263848397,0.37652496375242955,0.38954353992711377,0.533408596122449,0.5250515870408163,0.09377028245626824,0.06709146326530611,0.5305491105955144,0.0,265149,bot,2,evasive
6.2440770869342535,0.6478272232854865,0.35384883748856993,0.33081749760765544,0.32202470255183413,0.00035135893779904303,0.03330951523125997,0.08155548192982456,0.4864235841737781,8.498709569377992e-05,273736,bot,2,evasive
2.140532907962154,0.9363115304232805,0.5790669172839507,0.7677396091269842,0.8017934629629629,0.0,0.011038052777777776,0.3436475511904762,0.5883268482490273,0.0,283546,bot,2,evasive
5.671609504530637,0.9323051113662457,0.06476998164944509,0.06039792454649829,0.07629750117106776,0.0,0.00764669251435132,0.0,0.7875226039783002,0.9933383685419058,289172197,bot,0,visible
5.164440145250871,0.5960837987261146,0.2030966745191083,0.19769583410828026,0.4383083796178343,0.38871997883757964,0.039000991273885344,0.1096492895111465,0.5693563009972802,0.0002638791719745223,302566742,bot,2,evasive
9.041080566455037,0.7620103796190476,0.22579760844015875,0.21417008547190478,0.6974368714285715,0.1916487645238095,0.23684621238095238,0.04150555928571429,0.16759776536312848,2.74377619047619e-07,302640,bot,2,evasive
